customer id,gender,age,annual income(k$),score
14548,Male,31,47,61
16473,Male,68,64,30
11404,Female,65,56,30
11028,Male,26,47,46
15560,Male,69,64,30
13883,Male,35,47,61
12678,Male,51,56,32
11876,Female,49,56,32
19931,Female,42,74,61
14264,Male,49,56,32
16899,Male,44,74,61
11843,Female,30,47,98
14990,Male,26,47,37
19765,Female,56,56,32
14166,Male,31,47,61
14511,Female,31,47,61
13588,Male,36,74,61
17022,Male,44,74,61
16753,Male,21,99,99
11446,Female,48,56,32
19952,Male,38,74,61
15140,Male,33,47,61
13163,Male,26,47,93
17108,Female,35,47,61
19861,Male,18,40,40
15366,Male,26,47,27
17868,Female,30,47,27
11529,Male,33,47,61
18400,Male,20,65,65
19415,Male,53,56,32
17850,Male,68,64,30
17668,Male,23,126,27
11127,Female,63,56,30
18090,Male,54,56,32
13010,Male,48,56,32
14946,Male,50,56,32
14965,Female,23,23,23
16052,Male,69,64,30
17642,Male,47,56,32
16925,Female,43,74,61
17358,Male,45,74,61
13556,Female,32,47,61
13319,Male,40,74,61
17177,Male,47,56,32
11063,Female,19,48,48
16314,Male,26,47,28
15180,Male,28,47,27
16868,Male,56,56,32
13301,Male,63,56,30
13661,Male,19,79,79
11536,Male,47,56,32
15308,Male,67,64,30
12698,Male,29,47,25
19106,Male,36,74,61
19795,Female,54,56,32
14146,Female,29,47,58
19092,Male,59,56,32
15270,Male,54,56,32
13524,Male,40,74,61
19166,Male,31,47,61
13371,Female,30,47,27
15225,Male,70,64,30
17190,Male,28,47,19
13795,Male,67,64,30
14652,Male,54,56,32
13685,Male,38,74,61
15779,Female,66,64,30
15948,Male,20,103,27
19989,Male,36,74,61
16878,Male,60,56,32
12643,Male,34,47,61
14887,Female,54,56,32
17426,Male,55,56,32
19120,Female,57,56,32
18559,Female,55,56,32
12534,Female,24,62,62
15620,Male,19,61,61
19935,Male,45,74,61
14722,Male,18,74,74
17926,Male,49,56,32
11916,Female,65,56,30
11170,Female,32,47,61
13066,Male,24,61,61
10854,Female,26,47,78
12952,Male,70,64,30
18552,Male,51,56,32
19732,Male,22,20,20
17773,Male,48,56,32
10796,Male,69,64,30
18890,Female,48,56,32
16026,Male,21,23,23
15128,Male,42,74,61
19639,Female,51,56,32
13478,Male,19,20,20
18326,Male,36,74,61
17145,Male,46,56,32
14659,Male,63,56,30
16685,Female,70,64,30
13220,Male,50,56,32
15279,Male,70,64,30
17878,Male,67,64,30
19306,Male,31,47,61
17616,Male,32,47,61
13161,Male,19,81,81
18903,Female,56,56,32
19972,Male,42,74,61
11251,Male,43,74,61
17513,Male,59,56,32
16986,Male,25,16,16
18918,Female,19,63,63
18086,Male,46,56,32
19101,Male,26,47,27
16908,Female,56,56,32
17637,Male,32,47,61
16989,Male,20,126,27
19770,Female,40,74,61
11054,Female,68,64,30
12774,Male,19,126,27
18027,Male,69,64,30
19204,Male,33,47,61
15419,Male,47,56,32
16771,Male,21,99,99
18161,Male,45,74,61
17154,Male,18,113,27
14648,Male,34,47,61
15874,Male,44,74,61
12437,Male,36,74,61
14752,Male,28,47,87
15089,Male,44,74,61
13292,Male,37,74,61
14792,Male,22,30,30
15844,Male,21,79,79
17514,Male,26,47,77
10804,Female,58,56,32
11146,Male,21,113,27
18822,Male,34,47,61
16867,Male,57,56,32
14582,Male,44,74,61
14694,Male,60,56,32
18424,Male,32,47,61
16405,Male,18,113,27
17574,Male,68,64,30
11608,Male,60,56,32
14527,Male,47,56,32
19463,Female,39,74,61
18664,Male,68,64,30
18244,Male,25,29,29
13283,Male,60,56,32
12777,Male,26,47,27
10868,Male,25,46,46
12044,Male,55,56,32
15743,Male,31,47,61
16959,Male,46,56,32
11344,Male,53,56,32
14846,Male,27,47,61
18739,Female,56,56,32
18766,Male,52,56,32
17899,Male,54,56,32
15479,Male,58,56,32
13456,Female,66,64,30
17751,Male,20,58,58
10860,Male,67,64,30
17452,Male,41,74,61
17598,Male,25,29,29
13612,Female,45,74,61
19510,Male,64,56,30
18965,Male,39,74,61
11900,Female,65,56,30
19620,Male,52,56,32
13000,Male,49,56,32
16217,Male,63,56,30
18018,Male,52,56,32
14228,Female,18,42,42
11223,Male,32,47,61
19107,Female,18,97,97
16968,Male,69,64,30
14136,Female,38,74,61
11769,Male,34,47,61
12490,Male,57,56,32
18328,Male,27,47,33
12767,Male,49,56,32
17756,Male,27,47,38
17615,Male,48,56,32
11915,Male,59,56,32
16879,Female,70,64,30
18151,Male,40,74,61
14266,Female,56,56,32
12811,Male,48,56,32
14720,Female,19,38,38
12506,Female,42,74,61
15417,Male,67,64,30
15880,Male,23,29,29
13583,Male,18,43,43
11171,Male,43,74,61
15692,Female,70,64,30
18719,Male,25,103,27
14981,Male,45,74,61
11631,Male,37,74,61
17240,Male,52,56,32
17799,Male,70,64,30
12023,Male,56,56,32
15286,Male,39,74,61
13135,Male,34,47,61
19661,Male,20,30,30
13523,Male,28,47,59
11669,Female,33,47,61
12193,Female,65,56,30
17161,Male,18,137,27
16556,Male,50,56,32
14209,Male,64,56,30
14888,Male,67,64,30
13726,Male,22,21,21
12841,Male,69,64,30
19489,Male,70,64,30
19618,Female,22,60,60
17486,Male,34,47,61
19116,Male,37,74,61
19811,Male,20,65,65
18375,Male,39,74,61
12857,Female,25,21,21
13203,Male,67,64,30
17265,Male,56,56,32
13387,Male,42,74,61
19406,Female,29,47,70
14602,Male,43,74,61
14597,Male,54,56,32
12666,Male,55,56,32
14422,Male,19,33,33
12750,Male,26,47,67
14192,Male,23,85,85
19880,Female,36,74,61
19898,Male,41,74,61
16850,Female,47,56,32
12298,Male,48,56,32
16972,Male,44,74,61
10901,Male,19,70,70
13889,Female,21,61,61
12422,Male,63,56,30
16265,Female,36,74,61
19330,Male,60,56,32
12065,Female,38,74,61
15423,Male,42,74,61
19681,Female,65,56,30
16468,Male,25,74,74
15465,Male,59,56,32
15438,Male,50,56,32
13635,Male,23,87,87
16644,Female,69,64,30
11252,Male,64,56,30
12083,Male,25,64,64
11881,Male,43,74,61
15781,Male,58,56,32
12802,Male,50,56,32
15454,Female,41,74,61
12074,Female,18,93,93
13430,Female,57,56,32
15200,Female,21,137,27
18052,Male,49,56,32
10903,Female,19,34,34
13953,Male,38,74,61
17610,Male,50,56,32
13305,Male,32,47,61
19859,Male,49,56,32
11567,Male,24,39,39
11201,Female,27,47,33
19759,Male,30,47,81
13359,Male,60,56,32
17490,Male,42,74,61
15931,Male,53,56,32
11470,Female,57,56,32
16501,Male,25,88,88
14388,Female,54,56,32
13012,Male,57,56,32
12787,Male,21,79,79
19916,Male,49,56,32
17192,Female,31,47,61
11928,Male,59,56,32
18585,Female,24,37,37
16505,Male,24,38,38
11525,Male,65,56,30
14311,Female,33,47,61
12983,Male,35,47,61
13549,Male,65,56,30
16568,Male,51,56,32
19915,Male,39,74,61
12801,Male,39,74,61
11158,Male,34,47,61
14480,Male,32,47,61
12456,Female,55,56,32
17341,Male,69,64,30
11475,Male,59,56,32
18970,Female,42,74,61
14227,Female,25,73,73
14697,Male,38,74,61
16758,Male,37,74,61
12030,Male,23,113,27
16218,Male,59,56,32
15939,Male,55,56,32
11815,Male,30,47,50
18407,Male,26,47,71
17460,Male,32,47,61
12569,Male,23,86,86
14222,Female,25,67,67
13329,Female,41,74,61
14621,Male,28,47,17
17318,Male,24,65,65
11967,Male,70,64,30
13991,Male,52,56,32
12732,Male,44,74,61
15467,Male,58,56,32
12545,Male,52,56,32
11085,Male,35,47,61
14790,Male,43,74,61
17586,Male,56,56,32
13229,Female,20,39,39
11763,Male,43,74,61
15653,Female,18,101,27
14646,Male,59,56,32
16995,Male,52,56,32
16131,Male,46,56,32
17936,Male,70,64,30
18960,Female,69,64,30
10951,Male,40,74,61
14279,Male,67,64,30
17544,Female,36,74,61
14062,Male,18,81,81
15571,Male,19,43,43
15476,Male,37,74,61
12975,Male,45,74,61
13043,Female,45,74,61
10855,Male,43,74,61
11495,Female,23,72,72
17259,Female,68,64,30
17946,Male,47,56,32
17564,Male,37,74,61
12253,Male,38,74,61
16230,Female,49,56,32
13520,Female,30,47,27
18302,Male,27,47,98
19516,Female,59,56,32
11346,Male,49,56,32
11289,Male,65,56,30
12942,Male,51,56,32
18713,Male,19,39,39
13715,Male,66,64,30
14460,Male,32,47,61
16636,Female,49,56,32
17537,Male,37,74,61
17312,Male,19,40,40
17013,Male,27,47,42
12586,Male,18,64,64
18305,Female,30,47,27
16325,Male,66,64,30
14660,Male,41,74,61
18659,Male,41,74,61
14252,Male,58,56,32
18382,Female,45,74,61
12914,Male,42,74,61
14913,Female,21,23,23
16731,Male,40,74,61
16885,Male,40,74,61
14047,Male,49,56,32
19282,Male,27,47,34
19108,Male,51,56,32
15463,Male,64,56,30
11117,Male,55,56,32
15941,Male,63,56,30
18889,Female,45,74,61
12244,Female,49,56,32
17758,Male,32,47,61
13004,Male,20,67,67
16280,Female,58,56,32
15757,Female,68,64,30
19267,Male,20,86,86
18883,Female,64,56,30
17184,Male,66,64,30
14613,Male,35,47,61
11035,Female,63,56,30
15809,Male,38,74,61
15766,Male,69,64,30
12073,Male,68,64,30
13208,Female,42,74,61
12671,Male,55,56,32
16194,Female,69,64,30
15924,Male,41,74,61
19954,Male,42,74,61
12889,Male,23,72,72
11264,Male,18,25,25
12447,Male,52,56,32
14246,Male,49,56,32
17931,Male,57,56,32
12572,Male,35,47,61
18071,Male,58,56,32
19290,Male,26,47,25
17142,Male,40,74,61
15729,Male,27,47,21
16134,Male,28,47,16
12188,Male,30,47,77
11581,Male,25,79,79
14449,Male,68,64,30
17307,Male,38,74,61
17423,Female,19,15,15
13572,Male,23,101,27
14701,Male,36,74,61
15300,Female,44,74,61
16514,Male,38,74,61
17845,Male,34,47,61
12185,Female,65,56,30
17627,Female,50,56,32
19888,Female,44,74,61
15177,Male,56,56,32
19571,Male,48,56,32
10918,Male,57,56,32
19644,Male,36,74,61
18172,Male,31,47,61
15181,Female,66,64,30
14936,Male,41,74,61
13646,Male,65,56,30
15979,Female,36,74,61
17727,Female,24,98,98
19195,Female,63,56,30
13802,Male,29,47,16
12625,Male,50,56,32
12578,Male,28,47,15
13911,Female,50,56,32
19205,Male,52,56,32
16014,Male,41,74,61
18938,Male,27,47,62
13345,Male,65,56,30
13325,Male,24,24,24
17859,Male,50,56,32
11022,Female,53,56,32
16051,Male,52,56,32
17503,Male,22,28,28
19570,Female,49,56,32
13928,Female,38,74,61
13390,Male,56,56,32
18357,Male,19,64,64
17743,Female,36,74,61
11163,Female,24,37,37
13982,Female,18,48,48
17788,Male,64,56,30
18600,Male,55,56,32
16585,Female,36,74,61
18135,Male,22,47,47
17852,Male,45,74,61
19301,Male,55,56,32
16082,Male,36,74,61
16692,Female,50,56,32
13156,Male,29,47,73
19235,Male,26,47,69
12939,Male,66,64,30
19945,Male,55,56,32
19879,Male,59,56,32
11535,Male,20,81,81
12047,Female,59,56,32
12484,Male,22,17,17
11041,Male,46,56,32
14691,Male,39,74,61
14535,Male,53,56,32
13693,Male,45,74,61
15668,Male,33,47,61
15104,Male,64,56,30
12261,Male,21,75,75
19651,Female,41,74,61
18064,Male,48,56,32
11642,Female,34,47,61
13422,Female,28,47,98
16261,Male,66,64,30
14173,Male,57,56,32
14042,Male,53,56,32
18277,Male,49,56,32
14061,Male,30,47,30
18893,Male,68,64,30
16663,Male,26,47,87
11141,Female,39,74,61
12512,Male,54,56,32
17136,Male,54,56,32
11811,Male,55,56,32
16538,Male,41,74,61
12613,Male,25,69,69
13414,Male,48,56,32
15652,Male,44,74,61
18394,Male,60,56,32
17759,Male,45,74,61
18775,Male,53,56,32
13361,Male,38,74,61
15088,Female,65,56,30
17504,Male,70,64,30
11319,Male,23,73,73
13649,Male,60,56,32
14748,Male,18,81,81
16786,Male,20,81,81
11519,Male,66,64,30
19979,Female,58,56,32
17425,Female,25,78,78
12683,Female,46,56,32
19577,Male,30,47,61
14571,Male,64,56,30
12601,Male,20,17,17
13324,Male,59,56,32
14525,Male,48,56,32
19544,Male,69,64,30
19553,Male,39,74,61
15040,Female,43,74,61
17725,Female,18,50,50
12330,Male,34,47,61
18925,Female,65,56,30
12803,Male,20,30,30
19152,Female,39,74,61
18797,Female,31,47,61
12428,Male,48,56,32
19119,Male,70,64,30
17188,Female,34,47,61
14894,Male,22,25,25
13585,Male,31,47,61
17593,Male,43,74,61
14962,Male,53,56,32
17833,Male,30,47,77
12317,Female,47,56,32
12493,Male,39,74,61
14909,Male,34,47,61
18581,Female,20,23,23
17848,Male,30,47,42
17267,Male,67,64,30
12901,Male,69,64,30
17609,Female,18,75,75
16739,Male,37,74,61
12457,Female,36,74,61
14127,Male,47,56,32
15724,Female,42,74,61
13370,Male,50,56,32
12806,Male,33,47,61
15594,Male,64,56,30
13855,Male,65,56,30
17666,Female,32,47,61
12794,Male,40,74,61
13859,Male,52,56,32
11625,Female,39,74,61
12116,Male,36,74,61
16369,Male,20,64,64
15080,Male,45,74,61
12314,Male,41,74,61
13406,Male,70,64,30
13132,Male,24,93,93
17830,Male,47,56,32
11996,Male,33,47,61
10826,Female,64,56,30
16985,Male,36,74,61
18309,Male,32,47,61
13923,Male,25,16,16
19610,Male,47,56,32
14365,Male,34,47,61
12184,Female,29,47,27
12938,Male,44,74,61
11796,Male,33,47,61
17070,Male,68,64,30
11661,Female,47,56,32
16448,Female,59,56,32
12574,Male,65,56,30
19249,Male,25,40,40
16293,Male,57,56,32
14706,Male,51,56,32
12386,Male,52,56,32
16367,Male,33,47,61
13068,Male,29,47,62
16912,Female,21,69,69
11896,Female,39,74,61
18634,Male,24,88,88
16707,Male,66,64,30
13304,Male,60,56,32
19478,Male,56,56,32
19219,Male,30,47,69
13683,Male,63,56,30
12290,Male,48,56,32
18565,Female,25,101,27
17892,Male,59,56,32
13582,Female,18,30,30
17159,Male,32,47,61
16983,Male,50,56,32
16249,Male,50,56,32
19648,Female,54,56,32
19241,Male,46,56,32
14559,Male,31,47,61
17585,Male,44,74,61
18525,Male,70,64,30
18462,Male,56,56,32
15370,Male,18,46,46
13902,Male,33,47,61
13712,Female,18,17,17
13579,Male,50,56,32
16415,Male,32,47,61
14367,Female,39,74,61
11510,Male,45,74,61
18949,Male,42,74,61
18280,Male,21,39,39
14404,Male,46,56,32
17462,Male,31,47,61
12688,Male,25,23,23
11840,Male,50,56,32
18030,Male,41,74,61
17815,Male,25,29,29
11391,Female,20,72,72
15144,Male,50,56,32
17649,Female,66,64,30
17439,Male,30,47,85
12568,Female,38,74,61
19017,Male,55,56,32
11557,Female,31,47,61
17203,Male,64,56,30
12021,Female,32,47,61
18237,Male,27,47,93
17988,Male,64,56,30
15224,Male,55,56,32
17753,Male,66,64,30
14626,Male,32,47,61
15302,Female,70,64,30
12813,Male,31,47,61
15176,Male,28,47,60
15405,Female,31,47,61
14240,Male,24,48,48
18767,Male,44,74,61
14672,Male,70,64,30
17855,Male,41,74,61
14407,Male,22,44,44
19615,Male,51,56,32
16779,Male,66,64,30
12539,Male,68,64,30
18147,Male,43,74,61
11905,Male,68,64,30
15184,Female,49,56,32
13823,Male,59,56,32
17289,Male,57,56,32
18563,Male,29,47,27
15806,Male,18,98,98
12916,Male,55,56,32
14618,Male,33,47,61
12499,Male,70,64,30
17004,Female,33,47,61
12082,Male,60,56,32
16535,Female,64,56,30
13958,Male,18,49,49
19542,Male,34,47,61
11579,Male,31,47,61
15788,Male,37,74,61
19545,Female,18,54,54
18225,Male,56,56,32
11144,Female,25,57,57
18296,Male,30,47,27
13136,Female,50,56,32
15493,Male,52,56,32
10944,Female,53,56,32
12797,Female,36,74,61
18568,Male,41,74,61
15824,Male,32,47,61
18089,Male,27,47,62
18855,Male,59,56,32
11287,Female,41,74,61
16366,Male,33,47,61
14401,Male,42,74,61
15209,Male,59,56,32
17340,Male,55,56,32
14669,Male,47,56,32
15675,Male,38,74,61
15122,Male,44,74,61
15129,Female,44,74,61
11148,Female,58,56,32
14497,Female,40,74,61
14540,Male,42,74,61
13484,Male,60,56,32
18313,Male,28,47,27
17780,Male,63,56,30
11300,Female,64,56,30
11980,Female,53,56,32
17479,Male,49,56,32
17396,Male,43,74,61
13722,Male,60,56,32
13217,Female,19,63,63
13258,Male,38,74,61
15026,Male,28,47,25
19895,Male,36,74,61
19844,Male,19,38,38
13243,Male,45,74,61
12641,Male,47,56,32
16458,Male,40,74,61
19136,Male,60,56,32
17277,Female,26,47,85
11150,Male,41,74,61
14917,Female,36,74,61
18627,Male,41,74,61
16416,Male,55,56,32
17665,Female,42,74,61
16594,Male,21,126,27
16889,Male,41,74,61
19061,Female,40,74,61
19445,Male,69,64,30
19227,Male,43,74,61
17388,Female,36,74,61
15213,Male,70,64,30
14729,Female,25,81,81
16604,Male,67,64,30
19044,Male,32,47,61
13619,Female,55,56,32
15391,Male,46,56,32
11247,Female,57,56,32
12239,Male,67,64,30
16910,Male,58,56,32
14412,Male,41,74,61
15927,Male,64,56,30
18980,Female,36,74,61
12869,Male,35,47,61
12674,Male,44,74,61
15523,Male,44,74,61
15077,Female,47,56,32
19857,Male,57,56,32
18968,Female,32,47,61
19426,Female,60,56,32
11863,Male,38,74,61
15954,Male,19,78,78
14381,Male,19,113,27
19815,Male,65,56,30
19621,Female,66,64,30
17962,Male,25,30,30
13294,Male,48,56,32
13496,Female,35,47,61
12972,Male,41,74,61
12283,Female,37,74,61
15442,Male,42,74,61
13849,Female,45,74,61
18693,Female,45,74,61
16111,Male,41,74,61
16681,Male,40,74,61
13957,Female,24,25,25
16892,Male,57,56,32
12929,Male,19,72,72
18930,Male,19,30,30
12140,Male,44,74,61
16610,Male,56,56,32
19193,Male,55,56,32
14616,Female,65,56,30
14360,Male,50,56,32
13352,Male,55,56,32
17480,Male,50,56,32
18295,Male,36,74,61
14177,Female,33,47,61
13331,Male,20,20,20
14966,Male,37,74,61
11592,Female,43,74,61
16016,Female,70,64,30
14123,Male,42,74,61
13528,Male,46,56,32
19348,Female,45,74,61
15618,Female,36,74,61
15662,Male,35,47,61
12024,Male,39,74,61
14035,Male,26,47,85
17825,Female,34,47,61
17692,Male,20,137,27
12722,Female,25,34,34
19711,Female,60,56,32
18259,Male,23,64,64
14700,Female,57,56,32
15030,Male,47,56,32
14373,Male,37,74,61
19970,Male,27,47,99
15945,Male,30,47,43
17035,Male,63,56,30
18466,Male,58,56,32
10862,Male,58,56,32
13996,Female,48,56,32
16839,Male,37,74,61
13375,Male,37,74,61
16278,Male,22,64,64
18699,Male,29,47,98
12821,Female,63,56,30
12487,Male,53,56,32
15797,Male,38,74,61
11071,Female,58,56,32
19110,Male,28,47,27
14793,Male,30,47,71
16318,Female,68,64,30
17770,Male,46,56,32
11911,Female,19,37,37
13853,Male,47,56,32
10910,Male,46,56,32
15957,Female,38,74,61
17330,Male,23,75,75
13464,Female,19,15,15
18725,Male,26,47,54
12392,Female,49,56,32
15704,Male,45,74,61
11029,Male,70,64,30
12060,Male,60,56,32
16600,Female,22,78,78
19425,Male,57,56,32
19807,Male,56,56,32
19187,Male,59,56,32
17752,Female,66,64,30
13026,Male,65,56,30
14908,Male,19,29,29
18475,Male,35,47,61
14916,Female,57,56,32
12198,Male,69,64,30
19820,Male,53,56,32
11147,Male,18,19,19
19024,Female,44,74,61
17920,Male,68,64,30
13674,Male,31,47,61
16821,Female,24,98,98
14835,Male,57,56,32
12301,Male,44,74,61
13630,Male,65,56,30
19798,Male,51,56,32
10836,Male,39,74,61
15472,Male,32,47,61
13534,Female,45,74,61
14262,Female,67,64,30
19547,Male,42,74,61
16608,Male,24,69,69
15298,Female,53,56,32
15171,Male,48,56,32
16876,Male,42,74,61
10911,Male,54,56,32
14232,Male,27,47,28
12685,Female,27,47,33
12509,Male,70,64,30
18065,Male,30,47,81
18409,Male,47,56,32
14777,Female,53,56,32
17326,Male,48,56,32
18447,Male,21,88,88
12368,Male,40,74,61
13327,Male,33,47,61
14304,Female,19,71,71
18715,Female,20,72,72
14883,Male,40,74,61
18209,Female,31,47,61
19171,Female,48,56,32
10934,Male,51,56,32
16170,Female,67,64,30
10792,Male,65,56,30
16110,Female,28,47,21
17332,Male,32,47,61
13320,Male,48,56,32
15731,Male,33,47,61
13509,Male,54,56,32
13349,Male,54,56,32
16173,Male,47,56,32
12650,Male,57,56,32
19063,Male,46,56,32
17818,Female,28,47,97
12166,Male,70,64,30
19390,Male,36,74,61
16257,Male,32,47,61
13856,Male,28,47,15
15554,Female,65,56,30
14023,Male,20,97,97
12902,Male,48,56,32
12099,Male,50,56,32
17419,Female,50,56,32
15398,Male,54,56,32
12144,Male,65,56,30
19246,Male,57,56,32
17106,Male,50,56,32
10874,Male,51,56,32
15845,Male,36,74,61
17229,Male,57,56,32
19454,Male,35,47,61
11672,Male,28,47,27
12424,Male,44,74,61
12761,Male,54,56,32
19684,Male,60,56,32
12791,Male,59,56,32
13049,Male,23,73,73
17308,Male,18,81,81
13510,Male,65,56,30
15212,Male,63,56,30
16970,Male,40,74,61
11283,Female,50,56,32
13374,Male,55,56,32
15930,Male,22,23,23
17912,Male,18,25,25
19576,Male,36,74,61
16065,Female,42,74,61
18442,Male,35,47,61
12737,Male,26,47,58
12905,Female,47,56,32
11160,Male,20,101,27
11431,Male,55,56,32
13605,Male,21,19,19
12881,Male,37,74,61
18023,Female,24,24,24
18746,Female,31,47,61
19978,Female,59,56,32
14121,Female,39,74,61
17689,Male,35,47,61
19392,Male,60,56,32
11458,Male,70,64,30
14622,Male,57,56,32
13326,Male,59,56,32
18396,Female,33,47,61
14161,Male,20,42,42
19351,Male,55,56,32
18333,Female,35,47,61
13412,Male,65,56,30
18597,Male,70,64,30
19723,Female,32,47,61
19372,Male,57,56,32
13771,Male,34,47,61
17215,Male,43,74,61
11542,Male,46,56,32
11975,Male,42,74,61
12817,Female,28,47,93
14070,Female,24,57,57
12470,Male,44,74,61
15078,Female,43,74,61
16668,Male,29,47,28
18588,Female,46,56,32
14393,Male,18,38,38
12269,Female,41,74,61
15243,Male,24,58,58
12581,Male,41,74,61
16528,Male,44,74,61
19573,Female,48,56,32
11992,Female,43,74,61
18614,Female,65,56,30
11436,Male,24,58,58
11499,Male,25,93,93
15735,Male,52,56,32
19147,Male,22,65,65
11498,Male,38,74,61
12025,Male,23,28,28
16413,Male,52,56,32
16274,Male,52,56,32
11804,Male,58,56,32
15002,Female,21,43,43
18756,Male,49,56,32
17498,Male,34,47,61
18922,Male,28,47,44
14745,Male,44,74,61
13837,Female,57,56,32
17570,Male,52,56,32
13526,Female,33,47,61
19866,Male,38,74,61
18069,Male,43,74,61
17464,Male,50,56,32
17641,Female,53,56,32
10820,Female,46,56,32
14930,Male,38,74,61
18812,Male,52,56,32
10886,Male,27,47,28
11448,Female,22,64,64
14194,Male,54,56,32
12444,Male,49,56,32
11892,Male,51,56,32
17287,Male,42,74,61
16363,Female,45,74,61
13924,Male,40,74,61
13008,Male,60,56,32
14103,Male,26,47,33
18745,Male,22,25,25
16951,Male,52,56,32
11668,Male,37,74,61
18254,Male,56,56,32
16606,Female,49,56,32
14781,Male,45,74,61
18681,Female,38,74,61
12068,Female,60,56,32
18049,Male,55,56,32
19407,Male,69,64,30
16009,Male,53,56,32
15884,Female,35,47,61
17834,Male,65,56,30
14944,Male,34,47,61
18022,Male,34,47,61
14747,Male,35,47,61
10856,Male,23,93,93
14300,Male,60,56,32
19164,Male,49,56,32
18700,Female,60,56,32
18852,Male,67,64,30
11491,Male,37,74,61
15877,Male,43,74,61
11167,Male,49,56,32
14171,Male,20,98,98
11747,Female,18,71,71
15475,Female,49,56,32
12597,Male,52,56,32
15578,Female,25,38,38
15732,Male,47,56,32
16824,Male,18,42,42
12815,Male,60,56,32
18406,Male,33,47,61
17867,Male,35,47,61
11770,Male,34,47,61
11500,Male,59,56,32
11515,Male,19,65,65
17075,Male,36,74,61
12632,Male,46,56,32
16359,Male,60,56,32
12442,Male,26,47,97
12510,Male,43,74,61
17973,Male,18,24,24
12549,Male,49,56,32
16387,Male,37,74,61
18017,Male,69,64,30
16519,Male,69,64,30
11925,Male,32,47,61
11462,Male,49,56,32
13519,Female,46,56,32
13857,Female,46,56,32
16991,Male,30,47,18
14911,Male,66,64,30
12178,Male,21,63,63
15424,Male,51,56,32
10962,Male,22,61,61
17986,Male,47,56,32
11692,Female,54,56,32
11836,Female,46,56,32
15916,Male,52,56,32
18301,Male,38,74,61
12202,Female,57,56,32
15293,Male,40,74,61
16455,Male,47,56,32
15294,Male,22,57,57
11038,Male,64,56,30
14443,Male,47,56,32
13960,Female,30,47,16
15870,Male,47,56,32
15054,Female,68,64,30
19967,Male,52,56,32
16635,Male,46,56,32
12400,Female,50,56,32
10815,Male,69,64,30
18198,Male,52,56,32
16342,Male,68,64,30
18072,Male,42,74,61
18657,Male,33,47,61
10902,Male,30,47,77
12615,Male,29,47,18
18166,Male,25,19,19
14512,Male,51,56,32
11411,Female,40,74,61
19278,Female,52,56,32
18154,Male,20,29,29
17600,Male,58,56,32
15087,Male,18,120,27
15258,Male,41,74,61
12148,Female,51,56,32
17977,Male,48,56,32
13096,Female,35,47,61
15084,Male,37,74,61
17457,Female,55,56,32
17529,Male,58,56,32
17012,Male,20,18,18
15348,Female,70,64,30
11664,Male,29,47,37
19297,Male,56,56,32
16805,Male,67,64,30
16166,Male,32,47,61
12626,Female,55,56,32
11610,Male,22,29,29
16056,Male,32,47,61
14859,Female,48,56,32
19601,Male,43,74,61
17738,Male,68,64,30
18747,Male,36,74,61
16059,Male,47,56,32
18436,Male,31,47,61
15396,Male,23,34,34
14766,Female,60,56,32
17238,Male,68,64,30
13196,Male,50,56,32
14544,Male,21,98,98
18850,Male,27,47,46
13317,Female,57,56,32
17166,Male,68,64,30
14829,Male,39,74,61
18609,Male,49,56,32
16757,Female,30,47,21
12781,Male,59,56,32
19265,Male,58,56,32
13093,Male,69,64,30
15865,Female,24,47,47
19336,Female,30,47,33
13407,Female,58,56,32
12004,Male,18,42,42
17021,Female,38,74,61
19232,Female,37,74,61
18854,Male,27,47,65
18379,Male,18,85,85
13818,Male,32,47,61
14306,Male,63,56,30
12327,Male,68,64,30
12236,Male,23,37,37
12048,Male,19,44,44
13389,Male,69,64,30
13310,Male,41,74,61
17191,Female,45,74,61
11852,Male,52,56,32
15487,Female,51,56,32
19683,Male,28,47,18
18481,Male,34,47,61
15154,Male,24,78,78
17008,Male,60,56,32
16999,Male,50,56,32
19354,Male,33,47,61
17567,Female,47,56,32
13382,Male,31,47,61
14934,Female,27,47,57
18126,Male,56,56,32
14016,Female,40,74,61
18032,Male,41,74,61
10920,Male,59,56,32
18012,Male,48,56,32
12439,Male,55,56,32
17792,Female,50,56,32
16050,Male,41,74,61
14202,Male,22,93,93
13150,Male,47,56,32
17176,Male,26,47,43
14951,Female,30,47,57
19932,Female,30,47,20
18130,Male,64,56,30
15488,Male,60,56,32
14328,Male,32,47,61
11862,Male,22,59,59
19976,Male,28,47,20
15698,Male,67,64,30
11590,Male,65,56,30
16887,Male,36,74,61
14217,Male,29,47,33
13172,Female,36,74,61
15834,Male,49,56,32
18823,Female,34,47,61
12743,Female,25,29,29
16346,Female,32,47,61
15928,Female,29,47,27
12120,Female,43,74,61
18987,Male,50,56,32
10808,Male,36,74,61
17137,Male,33,47,61
18222,Female,50,56,32
13228,Male,57,56,32
18697,Male,18,37,37
11662,Male,22,54,54
11658,Female,21,120,27
13429,Male,28,47,38
17488,Female,53,56,32
11401,Female,53,56,32
18108,Male,64,56,30
13851,Female,45,74,61
19317,Male,43,74,61
14768,Male,59,56,32
16198,Male,50,56,32
14479,Female,51,56,32
18633,Female,55,56,32
16341,Female,37,74,61
17501,Male,52,56,32
16161,Male,44,74,61
12964,Male,28,47,71
16762,Male,20,69,69
12294,Female,35,47,61
12630,Male,42,74,61
16211,Male,60,56,32
